"date","location","category","payment_location","payment_status","payment_mode","membership_product","gross_member_count","gross_amount"
"2025-03-22","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","79","12650.0"
"2025-03-22","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","2","2250.0"
"2025-03-22","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","1","2100.0"
"2025-03-22","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","16","3250.0"
"2025-03-22","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","15","7950.0"
"2025-03-22","JAP","CORPORATE","POINT OF SALES","PAID","CARD","3 MONTH","1","450.0"
"2025-03-22","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","16","0.0"
"2025-03-22","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","2","0.0"
"2025-03-22","JAP","DIRECT","POINT OF SALES","PAID","BOTH","1 MONTH","1","150.0"
"2025-03-22","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","82","17100.0"
"2025-03-22","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","14","2900.0"
"2025-03-22","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","2","900.0"
"2025-03-23","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","47","8650.0"
"2025-03-23","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","1","700.0"
"2025-03-23","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","2","2250.0"
"2025-03-23","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","2","4500.0"
"2025-03-23","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","13","2750.0"
"2025-03-23","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","12 MONTH","1","1800.0"
"2025-03-23","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","29","20250.0"
"2025-03-23","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","22","0.0"
"2025-03-23","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","17","0.0"
"2025-03-23","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","2","0.0"
"2025-03-23","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","90","20050.0"
"2025-03-23","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","1","450.0"
"2025-03-23","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","15","3050.0"
"2025-03-23","JWM","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","1","420.0"
"2025-03-24","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","71","9000.0"
"2025-03-24","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","21","4150.0"
"2025-03-24","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","12 MONTH","1","1800.0"
"2025-03-24","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","74","63450.0"
"2025-03-24","JAP","DIRECT","POINT OF SALES","FREE","BOTH","6 MONTH","1","0.0"
"2025-03-24","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","1","0.0"
"2025-03-24","JAP","DIRECT","POINT OF SALES","FREE","CASH","3 MONTH","1","0.0"
"2025-03-24","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","8","0.0"
"2025-03-24","JAP","DIRECT","POINT OF SALES","PAID","BOTH","3 MONTH","1","1050.0"
"2025-03-24","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","72","14000.0"
"2025-03-24","JAP","DIRECT","POINT OF SALES","PAID","CARD","12 MONTH","1","1800.0"
"2025-03-24","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","1","450.0"
"2025-03-24","JAP","DIRECT","POINT OF SALES","PAID","CARD","6 MONTH","1","2100.0"
"2025-03-24","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","18","3100.0"
"2025-03-24","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","450.0"
"2025-03-24","JWM","DIRECT","POINT OF SALES","PAID","CASH","12 MONTH","1","3500.0"
"2025-03-25","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","138","17950.0"
"2025-03-25","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","1","700.0"
"2025-03-25","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","2","2250.0"
"2025-03-25","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","1","2400.0"
"2025-03-25","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","39","17500.0"
"2025-03-25","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","12 MONTH","3","5400.0"
"2025-03-25","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","98","85050.0"
"2025-03-25","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","6 MONTH","3","6300.0"
"2025-03-25","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","1","0.0"
"2025-03-25","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","6","0.0"
"2025-03-25","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","82","15050.0"
"2025-03-25","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","2","1500.0"
"2025-03-25","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","9","1950.0"
"2025-03-26","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","89","10850.0"
"2025-03-26","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","1200.0"
"2025-03-26","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","1","2400.0"
"2025-03-26","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","76","34000.0"
"2025-03-26","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","12 MONTH","1","1800.0"
"2025-03-26","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","139","156750.0"
"2025-03-26","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","6 MONTH","3","6300.0"
"2025-03-26","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","1","0.0"
"2025-03-26","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","6","0.0"
"2025-03-26","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","115","22000.0"
"2025-03-26","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","12","2200.0"
"2025-03-26","JWM","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","1","1890.0"
"2025-03-27","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","56","7000.0"
"2025-03-27","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","16","2800.0"
"2025-03-27","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","12 MONTH","2","3600.0"
"2025-03-27","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","33","17250.0"
"2025-03-27","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","7","0.0"
"2025-03-27","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","112","20200.0"
"2025-03-27","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","1","1050.0"
"2025-03-27","JAP","DIRECT","POINT OF SALES","PAID","CARD","6 MONTH","1","2100.0"
"2025-03-27","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","14","2500.0"
"2025-03-27","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","3","2550.0"
"2025-03-28","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","27","3750.0"
"2025-03-28","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","14","3100.0"
"2025-03-28","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","26","16800.0"
"2025-03-28","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","1","0.0"
"2025-03-28","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","9","0.0"
"2025-03-28","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","87","17800.0"
"2025-03-28","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","3","1950.0"
"2025-03-28","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","12","2600.0"
"2025-03-29","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","47","6450.0"
"2025-03-29","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","2","1500.0"
"2025-03-29","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","5","5850.0"
"2025-03-29","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","4","9600.0"
"2025-03-29","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","10","2100.0"
"2025-03-29","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","29","14250.0"
"2025-03-29","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","2","0.0"
"2025-03-29","JAP","DIRECT","POINT OF SALES","FREE","CASH","3 MONTH","2","0.0"
"2025-03-29","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","1","0.0"
"2025-03-29","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","107","20950.0"
"2025-03-29","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","3","850.0"
"2025-03-29","JWM","DIRECT","POINT OF SALES","PAID","CASH","12 MONTH","1","3500.0"
"2025-03-30","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","12","3050.0"
"2025-03-30","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","1","800.0"
"2025-03-30","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","1200.0"
"2025-03-30","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","1","2400.0"
"2025-03-30","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","8","1400.0"
"2025-03-30","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","13","5850.0"
"2025-03-30","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","2","0.0"
"2025-03-30","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","6","0.0"
"2025-03-30","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","107","20250.0"
"2025-03-30","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","2","2100.0"
"2025-03-30","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","9","1750.0"
"2025-03-30","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","450.0"
"2025-03-31","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","25","5700.0"
"2025-03-31","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","5","6000.0"
"2025-03-31","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","5","12000.0"
"2025-03-31","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","12","2000.0"
"2025-03-31","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","20","12300.0"
"2025-03-31","JAP","CORPORATE","POINT OF SALES","PAID","CARD","1 MONTH","1","150.0"
"2025-03-31","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","1","0.0"
"2025-03-31","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","4","0.0"
"2025-03-31","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","95","20000.0"
"2025-03-31","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","6","1100.0"
"2025-04-01","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","41","6350.0"
"2025-04-01","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","1","800.0"
"2025-04-01","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","2","2400.0"
"2025-04-01","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","5","12000.0"
"2025-04-01","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","15","3450.0"
"2025-04-01","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","133","107550.0"
"2025-04-01","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","2","0.0"
"2025-04-01","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","4","0.0"
"2025-04-01","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","129","26750.0"
"2025-04-01","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","8","1800.0"
"2025-04-01","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","1050.0"
"2025-04-02","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","70","12000.0"
"2025-04-02","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","1","800.0"
"2025-04-02","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","10","11850.0"
"2025-04-02","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","9","21300.0"
"2025-04-02","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","12","2200.0"
"2025-04-02","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","12 MONTH","1","4200.0"
"2025-04-02","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","25","15450.0"
"2025-04-02","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","6 MONTH","3","2700.0"
"2025-04-02","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","1","0.0"
"2025-04-02","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","2","0.0"
"2025-04-02","JAP","DIRECT","POINT OF SALES","FREE","CASH","3 MONTH","1","0.0"
"2025-04-02","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","2","0.0"
"2025-04-02","JAP","DIRECT","POINT OF SALES","PAID","BOTH","3 MONTH","1","450.0"
"2025-04-02","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","153","30100.0"
"2025-04-02","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","2","900.0"
"2025-04-02","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","14","3300.0"
"2025-04-02","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","2","2100.0"
"2025-04-03","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","53","12200.0"
"2025-04-03","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","2","1600.0"
"2025-04-03","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","16","18750.0"
"2025-04-03","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","15","35100.0"
"2025-04-03","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","23","6000.0"
"2025-04-03","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","43","22950.0"
"2025-04-03","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","6 MONTH","1","2100.0"
"2025-04-03","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","1","0.0"
"2025-04-03","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","4","0.0"
"2025-04-03","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","144","31900.0"
"2025-04-03","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","1","1050.0"
"2025-04-03","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","18","4300.0"
"2025-04-03","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","1050.0"
"2025-04-03","JWM","DIRECT","POINT OF SALES","PAID","CASH","12 MONTH","1","3500.0"
"2025-04-04","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","2","800.0"
"2025-04-04","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","2","2250.0"
"2025-04-04","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","14","3100.0"
"2025-04-04","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","35","18150.0"
"2025-04-04","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","1","0.0"
"2025-04-04","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","1","0.0"
"2025-04-04","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","8","0.0"
"2025-04-04","JAP","DIRECT","POINT OF SALES","PAID","BOTH","1 MONTH","1","350.0"
"2025-04-04","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","108","22550.0"
"2025-04-04","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","12","2600.0"
"2025-04-05","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","30","5600.0"
"2025-04-05","AHP","DIRECT","POINT OF SALES","PAID","CASH","12 MONTH","2","10240.0"
"2025-04-05","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","9","10350.0"
"2025-04-05","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","10","22200.0"
"2025-04-05","JAP","CORPORATE","POINT OF SALES","FREE","BOTH","6 MONTH","1","0.0"
"2025-04-05","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","13","3150.0"
"2025-04-05","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","30","15300.0"
"2025-04-05","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","3","0.0"
"2025-04-05","JAP","DIRECT","POINT OF SALES","FREE","CASH","3 MONTH","1","0.0"
"2025-04-05","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","5","0.0"
"2025-04-05","JAP","DIRECT","POINT OF SALES","PAID","BOTH","1 MONTH","2","300.0"
"2025-04-05","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","167","32850.0"
"2025-04-05","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","13","2950.0"
"2025-04-05","JWM","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","1","420.0"
"2025-04-05","JWM","DIRECT","POINT OF SALES","PAID","CASH","12 MONTH","1","3500.0"
"2025-04-05","JWM","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","1085.0"
"2025-04-06","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","59","14050.0"
"2025-04-06","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","5","3800.0"
"2025-04-06","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","14","16200.0"
"2025-04-06","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","11","25500.0"
"2025-04-06","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","24","5200.0"
"2025-04-06","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","56","36450.0"
"2025-04-06","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","3","0.0"
"2025-04-06","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","1","0.0"
"2025-04-06","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","14","0.0"
"2025-04-06","JAP","DIRECT","POINT OF SALES","PAID","BOTH","1 MONTH","2","300.0"
"2025-04-06","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","209","41400.0"
"2025-04-06","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","5","3450.0"
"2025-04-06","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","29","5550.0"
"2025-04-06","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","450.0"
"2025-04-06","JWM","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","4","1680.0"
"2025-04-06","JWM","DIRECT","POINT OF SALES","PAID","CASH","12 MONTH","1","3500.0"
"2025-04-07","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","27","6200.0"
"2025-04-07","AHP","DIRECT","POINT OF SALES","PAID","CASH","12 MONTH","1","5120.0"
"2025-04-07","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","1","800.0"
"2025-04-07","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","10","11550.0"
"2025-04-07","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","11","25800.0"
"2025-04-07","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","39","14300.0"
"2025-04-07","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","103","61800.0"
"2025-04-07","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","1","0.0"
"2025-04-07","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","11","0.0"
"2025-04-07","JAP","DIRECT","POINT OF SALES","PAID","BOTH","1 MONTH","1","150.0"
"2025-04-07","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","146","29850.0"
"2025-04-07","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","1","450.0"
"2025-04-07","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","13","2950.0"
"2025-04-07","JWM","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","2","840.0"
"2025-04-08","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","14","3500.0"
"2025-04-08","AHP","DIRECT","POINT OF SALES","PAID","CASH","12 MONTH","1","4570.0"
"2025-04-08","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","11","13050.0"
"2025-04-08","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","9","21600.0"
"2025-04-08","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","29","9350.0"
"2025-04-08","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","57","37800.0"
"2025-04-08","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","1","0.0"
"2025-04-08","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","1","0.0"
"2025-04-08","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","5","0.0"
"2025-04-08","JAP","DIRECT","POINT OF SALES","PAID","BOTH","1 MONTH","1","150.0"
"2025-04-08","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","143","27400.0"
"2025-04-08","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","2","1500.0"
"2025-04-08","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","17","3350.0"
"2025-04-08","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","13","7050.0"
"2025-04-09","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","23","7550.0"
"2025-04-09","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","2","1600.0"
"2025-04-09","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","7","8100.0"
"2025-04-09","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","3","7200.0"
"2025-04-09","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","15","2850.0"
"2025-04-09","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","12 MONTH","3","12600.0"
"2025-04-09","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","33","21000.0"
"2025-04-09","JAP","CORPORATE","POINT OF SALES","PAID","CARD","3 MONTH","1","1050.0"
"2025-04-09","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","4","0.0"
"2025-04-09","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","114","24950.0"
"2025-04-09","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","14","2900.0"
"2025-04-09","JWM","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","1","420.0"
"2025-04-10","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","1","400.0"
"2025-04-10","AHP","DIRECT","POINT OF SALES","PAID","CASH","12 MONTH","1","5120.0"
"2025-04-10","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","3","3600.0"
"2025-04-10","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","2","4800.0"
"2025-04-10","DCP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","1","2500.0"
"2025-04-10","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","27","7550.0"
"2025-04-10","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","55","31650.0"
"2025-04-10","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","6 MONTH","1","900.0"
"2025-04-10","JAP","CORPORATE","POINT OF SALES","PAID","CARD","3 MONTH","1","450.0"
"2025-04-10","JAP","CORPORATE","POINT OF SALES","PAID","CASH","1 MONTH","1","350.0"
"2025-04-10","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","4","0.0"
"2025-04-10","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","2","0.0"
"2025-04-10","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","10","0.0"
"2025-04-10","JAP","DIRECT","POINT OF SALES","PAID","BOTH","3 MONTH","1","450.0"
"2025-04-10","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","116","27050.0"
"2025-04-10","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","2","2100.0"
"2025-04-10","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","10","2500.0"
"2025-04-10","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","2","1500.0"
"2025-04-11","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","3","550.0"
"2025-04-11","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","1050.0"
"2025-04-11","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","1","2100.0"
"2025-04-11","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","8","1600.0"
"2025-04-11","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","34","19950.0"
